frame_idx,level,count,gpu_mem_mb
16992,P5,13,102
16993,P3,9,144
16994,P4,29,491
16995,P5,6,108
16996,P3,14,158
16997,P4,48,539
16998,P5,12,120
16999,P3,18,176
17000,P4,46,585
17001,P5,10,130
17002,P3,11,187
17003,P4,40,625
17004,P5,13,143
17005,P3,15,202
17006,P4,47,672
17007,P5,10,153
17008,P3,13,215
17009,P4,41,713
17010,P5,10,163
17011,P3,9,224
17012,P4,42,755
17013,P5,9,172
17014,P3,12,236
17015,P4,50,805
17016,P5,10,182
17017,P3,8,244
17018,P4,45,850
17019,P5,7,189
17020,P3,7,251
17021,P4,31,881
17022,P5,7,196
17023,P3,14,265
17024,P4,46,927
17025,P5,8,204
17026,P3,9,274
17027,P4,37,964
17028,P5,8,212
17029,P3,13,287
17030,P4,51,1015
17031,P5,10,222
17032,P3,11,298
17033,P4,36,1051
17034,P5,10,232
17035,P3,9,307
17036,P4,39,1090
17037,P5,8,240
17038,P3,14,321
17039,P4,44,1134
17040,P5,9,249
17041,P3,13,334
17042,P4,47,1181
17043,P5,9,258
17044,P3,15,349
17045,P4,47,1228
17046,P5,9,267
17047,P3,17,366
17048,P4,44,1272
17049,P5,14,281
17050,P3,14,380
17051,P4,49,1321
17052,P5,12,293
17053,P3,7,387
17054,P4,40,1361
17055,P5,9,302
17056,P3,13,400
17057,P4,47,1408
17058,P5,10,312
17059,P3,19,419
17060,P4,51,1459
17061,P5,14,326
17062,P3,14,433
17063,P4,51,1510
17064,P5,11,337
17065,P3,6,439
17066,P4,46,1556
17067,P5,8,345
17068,P3,11,450
17069,P4,46,1602
17070,P5,8,353
17071,P3,18,468
17072,P4,52,1654
17073,P5,12,365
17074,P3,0,0
17075,P4,0,0
17076,P5,0,0
17077,P3,1,1
17078,P4,24,24
17079,P5,4,4
17080,P3,2,3
17081,P4,23,47
17082,P5,1,5
17083,P3,2,5
17084,P4,25,72
17085,P5,1,6
17086,P3,4,9
17087,P4,22,94
17088,P5,1,7
17089,P3,3,12
17090,P4,28,122
17091,P5,0,7
17092,P3,7,19
17093,P4,33,155
17094,P5,0,7
17095,P3,1,20
17096,P4,24,179
17097,P5,0,7
17098,P3,2,22
17099,P4,23,202
17100,P5,1,8
17101,P3,0,22
17102,P4,20,222
17103,P5,1,9
17104,P3,4,26
17105,P4,27,249
17106,P5,2,11
17107,P3,3,29
17108,P4,25,274
17109,P5,0,11
17110,P3,3,32
17111,P4,23,297
17112,P5,2,13
17113,P3,0,32
17114,P4,22,319
17115,P5,2,15
17116,P3,2,34
17117,P4,22,341
17118,P5,3,18
17119,P3,8,42
17120,P4,27,368
17121,P5,1,19
17122,P3,0,42
17123,P4,25,393
17124,P5,0,19
17125,P3,2,44
17126,P4,24,417
17127,P5,2,21
17128,P3,2,46
17129,P4,21,438
17130,P5,1,22
17131,P3,3,49
17132,P4,20,458
17133,P5,0,22
17134,P3,3,52
17135,P4,23,481
17136,P5,3,25
17137,P3,5,57
17138,P4,25,506
17139,P5,0,25
17140,P3,5,62
17141,P4,24,530
17142,P5,1,26
17143,P3,1,63
17144,P4,24,554
17145,P5,0,26
17146,P3,2,65
17147,P4,24,578
17148,P5,1,27
17149,P3,4,69
17150,P4,28,606
17151,P5,2,29
17152,P3,2,71
17153,P4,23,629
17154,P5,0,29
17155,P3,4,75
17156,P4,26,655
17157,P5,2,31
17158,P3,2,77
17159,P4,26,681
17160,P5,0,31
17161,P3,0,77
17162,P4,24,705
17163,P5,2,33
17164,P3,0,77
17165,P4,26,731
17166,P5,0,33
17167,P3,0,0
17168,P4,0,0
17169,P5,0,0
17170,P3,0,0
17171,P4,8,8
17172,P5,22,22
17173,P3,0,0
17174,P4,8,16
17175,P5,25,47
17176,P3,0,0
17177,P4,8,24
17178,P5,20,67
17179,P3,0,0
17180,P4,5,29
17181,P5,22,89
17182,P3,0,0
17183,P4,12,41
17184,P5,19,108
17185,P3,0,0
17186,P4,9,50
17187,P5,24,132
17188,P3,0,0
17189,P4,11,61
17190,P5,25,157
17191,P3,0,0
17192,P4,3,64
17193,P5,21,178
17194,P3,0,0
17195,P4,6,70
17196,P5,27,205
17197,P3,0,0
17198,P4,8,78
17199,P5,22,227
17200,P3,0,0
17201,P4,9,87
17202,P5,27,254
17203,P3,0,0
17204,P4,8,95
17205,P5,19,273
17206,P3,0,0
17207,P4,9,104
17208,P5,18,291
17209,P3,0,0
17210,P4,4,108
17211,P5,24,315
17212,P3,0,0
17213,P4,7,115
17214,P5,20,335
17215,P3,0,0
17216,P4,4,119
17217,P5,21,356
17218,P3,0,0
17219,P4,9,128
17220,P5,21,377
17221,P3,0,0
17222,P4,11,139
17223,P5,23,400
17224,P3,0,0
17225,P4,6,145
17226,P5,15,415
17227,P3,0,0
17228,P4,8,153
17229,P5,18,433
17230,P3,0,0
17231,P4,7,160
17232,P5,21,454
17233,P3,0,0
17234,P4,6,166
17235,P5,22,476
17236,P3,0,0
17237,P4,13,179
17238,P5,20,496
17239,P3,0,0
17240,P4,6,185
17241,P5,21,517
17242,P3,0,0
17243,P4,10,195
17244,P5,19,536
17245,P3,0,0
17246,P4,8,203
17247,P5,19,555
17248,P3,0,0
17249,P4,12,215
17250,P5,17,572
17251,P3,0,0
17252,P4,10,225
17253,P5,24,596
17254,P3,0,0
17255,P4,4,229
17256,P5,19,615
17257,P3,0,0
17258,P4,8,237
17259,P5,20,635
17260,P3,0,0
17261,P4,11,248
17262,P5,19,654
17263,P3,0,0
17264,P4,5,253
17265,P5,19,673
17266,P3,0,0
17267,P4,11,264
17268,P5,18,691
17269,P3,0,0
17270,P4,6,270
17271,P5,19,710
17272,P3,0,0
17273,P4,6,276
17274,P5,26,736
17275,P3,0,0
17276,P4,9,285
17277,P5,22,758
17278,P3,0,0
17279,P4,7,292
17280,P5,23,781
17281,P3,0,0
17282,P4,7,299
17283,P5,15,796
17284,P3,0,0
17285,P4,6,305
17286,P5,19,815
17287,P3,0,0
17288,P4,7,312
17289,P5,23,838
17290,P3,0,0
17291,P4,11,323
17292,P5,10,848
17293,P3,0,0
17294,P4,3,326
17295,P5,20,868
17296,P3,0,0
17297,P4,0,0
17298,P5,0,0
17299,P3,0,0
17300,P4,36,36
17301,P5,10,10
17302,P3,0,0
17303,P4,22,58
17304,P5,16,26
17305,P3,0,0
17306,P4,33,91
17307,P5,8,34
17308,P3,0,0
17309,P4,41,132
17310,P5,12,46
17311,P3,0,0
17312,P4,36,168
17313,P5,7,53
17314,P3,0,0
17315,P4,29,197
17316,P5,11,64
17317,P3,0,0
17318,P4,32,229
17319,P5,10,74
17320,P3,0,0
17321,P4,30,259
17322,P5,5,79
17323,P3,0,0
17324,P4,0,0
17325,P5,0,0
17326,P3,0,0
17327,P4,13,13
17328,P5,12,12
17329,P3,0,0
17330,P4,16,29
17331,P5,12,24
17332,P3,0,0
17333,P4,12,41
17334,P5,10,34
17335,P3,0,0
17336,P4,8,49
17337,P5,9,43
17338,P3,0,0
17339,P4,11,60
17340,P5,8,51
17341,P3,0,0
17342,P4,12,72
17343,P5,10,61
17344,P3,0,0
17345,P4,13,85
17346,P5,11,72
17347,P3,0,0
17348,P4,9,94
17349,P5,12,84
17350,P3,0,0
17351,P4,16,110
17352,P5,12,96
17353,P3,0,0
17354,P4,15,125
17355,P5,12,108
17356,P3,0,0
17357,P4,16,141
17358,P5,12,120
17359,P3,0,0
17360,P4,13,154
17361,P5,11,131
17362,P3,0,0
17363,P4,12,166
17364,P5,7,138
17365,P3,0,0
17366,P4,12,178
17367,P5,12,150
17368,P3,0,0
17369,P4,15,193
17370,P5,6,156
17371,P3,0,0
17372,P4,15,208
17373,P5,8,164
17374,P3,0,0
17375,P4,25,233
17376,P5,12,176
17377,P3,0,0
17378,P4,0,0
17379,P5,0,0
17380,P3,2,2
17381,P4,27,27
17382,P5,11,11
17383,P3,7,9
17384,P4,32,59
17385,P5,12,23
17386,P3,0,9
17387,P4,26,85
17388,P5,9,32
17389,P3,2,11
17390,P4,32,117
17391,P5,11,43
17392,P3,3,14
17393,P4,21,138
17394,P5,9,52
17395,P3,1,15
17396,P4,26,164
17397,P5,7,59
17398,P3,1,16
17399,P4,25,189
17400,P5,9,68
17401,P3,4,20
17402,P4,24,213
17403,P5,10,78
17404,P3,5,25
17405,P4,29,242
17406,P5,12,90
17407,P3,2,27
17408,P4,29,271
17409,P5,7,97
17410,P3,0,27
17411,P4,32,303
17412,P5,7,104
17413,P3,2,29
17414,P4,24,327
17415,P5,9,113
17416,P3,8,37
17417,P4,29,356
17418,P5,11,124
17419,P3,0,37
17420,P4,32,388
17421,P5,10,134
17422,P3,2,39
17423,P4,24,412
17424,P5,12,146
17425,P3,2,41
17426,P4,39,451
17427,P5,6,152
17428,P3,2,43
17429,P4,29,480
17430,P5,10,162
17431,P3,2,45
17432,P4,25,505
17433,P5,11,173
17434,P3,0,0
17435,P4,0,0
17436,P5,0,0
17437,P3,19,19
17438,P4,18,18
17439,P5,2,2
17440,P3,15,34
17441,P4,30,48
17442,P5,0,2
17443,P3,13,47
17444,P4,31,79
17445,P5,4,6
17446,P3,20,67
17447,P4,16,95
17448,P5,8,14
17449,P3,0,0
17450,P4,0,0
17451,P5,0,0
17452,P3,5,5
17453,P4,115,115
17454,P5,0,0
17455,P3,11,16
17456,P4,108,223
17457,P5,0,0
17458,P3,30,46
17459,P4,117,340
17460,P5,0,0
17461,P3,34,80
17462,P4,119,459
17463,P5,1,1
17464,P3,17,97
17465,P4,110,569
17466,P5,0,1
17467,P3,19,116
17468,P4,114,683
17469,P5,0,1
17470,P3,28,144
17471,P4,112,795
17472,P5,0,1
17473,P3,21,165
17474,P4,114,909
17475,P5,1,2
17476,P3,16,181
17477,P4,108,1017
17478,P5,0,2
17479,P3,25,206
17480,P4,114,1131
17481,P5,0,2
17482,P3,0,0
17483,P4,0,0
17484,P5,0,0
17485,P3,5,5
17486,P4,10,10
17487,P5,7,7
17488,P3,7,12
17489,P4,10,20
17490,P5,7,14
17491,P3,5,17
17492,P4,11,31
17493,P5,5,19
17494,P3,1,18
17495,P4,9,40
17496,P5,7,26
17497,P3,1,19
17498,P4,14,54
17499,P5,7,33
17500,P3,2,21
17501,P4,13,67
17502,P5,5,38
17503,P3,0,21
17504,P4,7,74
17505,P5,9,47
17506,P3,2,23
17507,P4,15,89
17508,P5,5,52
17509,P3,0,0
17510,P4,0,0
17511,P5,0,0
17512,P3,3,3
17513,P4,18,18
17514,P5,32,32
17515,P3,2,5
17516,P4,21,39
17517,P5,30,62
17518,P3,2,7
17519,P4,20,59
17520,P5,30,92
17521,P3,3,10
17522,P4,25,84
17523,P5,32,124
17524,P3,2,12
17525,P4,22,106
17526,P5,31,155
17527,P3,3,15
17528,P4,21,127
17529,P5,32,187
17530,P3,0,15
17531,P4,18,145
17532,P5,32,219
17533,P3,2,17
17534,P4,20,165
17535,P5,32,251
17536,P3,1,18
17537,P4,20,185
17538,P5,32,283
17539,P3,4,22
17540,P4,18,203
17541,P5,33,316
17542,P3,1,23
17543,P4,17,220
17544,P5,32,348
17545,P3,0,23
17546,P4,20,240
17547,P5,31,379
17548,P3,0,23
17549,P4,23,263
17550,P5,32,411
17551,P3,0,23
17552,P4,23,286
17553,P5,32,443
17554,P3,4,27
17555,P4,23,309
17556,P5,30,473
17557,P3,1,28
17558,P4,18,327
17559,P5,32,505
17560,P3,2,30
17561,P4,22,349
17562,P5,31,536
17563,P3,1,31
17564,P4,19,368
17565,P5,32,568
17566,P3,1,32
17567,P4,25,393
17568,P5,31,599
17569,P3,2,34
17570,P4,20,413
17571,P5,31,630
17572,P3,3,37
17573,P4,22,435
17574,P5,29,659
17575,P3,0,37
17576,P4,20,455
17577,P5,30,689
17578,P3,2,39
17579,P4,16,471
17580,P5,31,720
17581,P3,0,0
17582,P4,0,0
17583,P5,0,0
17584,P3,53,53
17585,P4,3,3
17586,P5,54,54
17587,P3,51,104
17588,P4,3,6
17589,P5,62,116
17590,P3,51,155
17591,P4,1,7
17592,P5,67,183
17593,P3,56,211
17594,P4,2,9
17595,P5,72,255
17596,P3,0,0
17597,P4,0,0
17598,P5,0,0
17599,P3,0,0
17600,P4,1,1
17601,P5,17,17
17602,P3,0,0
17603,P4,0,1
17604,P5,16,33
17605,P3,0,0
17606,P4,2,3
17607,P5,16,49
17608,P3,1,1
17609,P4,1,4
17610,P5,15,64
17611,P3,0,1
17612,P4,0,4
17613,P5,15,79
17614,P3,0,1
17615,P4,0,4
17616,P5,15,94
17617,P3,0,1
17618,P4,1,5
17619,P5,17,111
17620,P3,0,1
17621,P4,0,5
17622,P5,15,126
17623,P3,0,1
17624,P4,0,5
17625,P5,19,145
17626,P3,1,2
17627,P4,0,5
17628,P5,14,159
17629,P3,1,3
17630,P4,1,6
17631,P5,16,175
17632,P3,0,3
17633,P4,1,7
17634,P5,15,190
17635,P3,0,3
17636,P4,2,9
17637,P5,16,206
17638,P3,0,3
17639,P4,2,11
17640,P5,17,223
17641,P3,0,3
17642,P4,1,12
17643,P5,18,241
17644,P3,0,3
17645,P4,0,12
17646,P5,15,256
17647,P3,0,3
17648,P4,0,12
17649,P5,15,271
17650,P3,0,3
17651,P4,0,12
17652,P5,15,286
17653,P3,0,3
17654,P4,0,12
17655,P5,14,300
17656,P3,0,3
17657,P4,2,14
17658,P5,13,313
17659,P3,0,3
17660,P4,1,15
17661,P5,16,329
17662,P3,0,3
17663,P4,1,16
17664,P5,16,345
17665,P3,1,4
17666,P4,0,16
17667,P5,14,359
17668,P3,0,0
17669,P4,0,0
17670,P5,0,0
17671,P3,0,0
17672,P4,10,10
17673,P5,7,7
17674,P3,0,0
17675,P4,8,18
17676,P5,11,18
17677,P3,0,0
17678,P4,7,25
17679,P5,10,28
17680,P3,0,0
17681,P4,7,32
17682,P5,11,39
17683,P3,0,0
17684,P4,11,43
17685,P5,7,46
17686,P3,0,0
17687,P4,0,0
17688,P5,0,0
17689,P3,24,24
17690,P4,61,61
17691,P5,5,5
17692,P3,52,76
17693,P4,64,125
17694,P5,6,11
17695,P3,44,120
17696,P4,54,179
17697,P5,12,23
17698,P3,41,161
17699,P4,69,248
17700,P5,8,31
17701,P3,60,221
17702,P4,65,313
17703,P5,9,40
17704,P3,50,271
17705,P4,70,383
17706,P5,6,46
17707,P3,54,325
17708,P4,56,439
17709,P5,6,52
17710,P3,52,377
17711,P4,73,512
17712,P5,8,60
17713,P3,43,420
17714,P4,58,570
17715,P5,7,67
17716,P3,52,472
17717,P4,70,640
17718,P5,5,72
17719,P3,62,534
17720,P4,76,716
17721,P5,5,77
17722,P3,47,581
17723,P4,63,779
17724,P5,8,85
17725,P3,53,634
17726,P4,67,846
17727,P5,13,98
17728,P3,45,679
17729,P4,74,920
17730,P5,6,104
17731,P3,41,720
17732,P4,75,995
17733,P5,2,106
17734,P3,65,785
17735,P4,68,1063
17736,P5,5,111
17737,P3,49,834
17738,P4,71,1134
17739,P5,4,115
17740,P3,53,887
17741,P4,63,1197
17742,P5,10,125
17743,P3,60,947
17744,P4,55,1252
17745,P5,7,132
17746,P3,0,0
17747,P4,0,0
17748,P5,0,0
17749,P3,0,0
17750,P4,16,16
17751,P5,0,0
17752,P3,0,0
17753,P4,17,33
17754,P5,0,0
17755,P3,0,0
17756,P4,16,49
17757,P5,0,0
17758,P3,0,0
17759,P4,16,65
17760,P5,0,0
17761,P3,0,0
17762,P4,16,81
17763,P5,0,0
17764,P3,0,0
17765,P4,16,97
17766,P5,0,0
17767,P3,1,1
17768,P4,17,114
17769,P5,0,0
17770,P3,0,1
17771,P4,16,130
17772,P5,0,0
17773,P3,2,3
17774,P4,18,148
17775,P5,0,0
17776,P3,0,3
17777,P4,16,164
17778,P5,0,0
17779,P3,0,3
17780,P4,16,180
17781,P5,0,0
17782,P3,0,3
17783,P4,17,197
17784,P5,0,0
17785,P3,0,3
17786,P4,16,213
17787,P5,0,0
17788,P3,0,3
17789,P4,16,229
17790,P5,0,0
17791,P3,0,0
17792,P4,0,0
17793,P5,0,0
17794,P3,0,0
17795,P4,0,0
17796,P5,25,25
17797,P3,0,0
17798,P4,3,3
17799,P5,18,43
17800,P3,0,0
17801,P4,0,3
17802,P5,20,63
17803,P3,0,0
17804,P4,2,5
17805,P5,20,83
17806,P3,0,0
17807,P4,2,7
17808,P5,26,109
17809,P3,0,0
17810,P4,0,7
17811,P5,21,130
17812,P3,0,0
17813,P4,0,7
17814,P5,18,148
17815,P3,0,0
17816,P4,1,8
17817,P5,19,167
17818,P3,0,0
17819,P4,0,8
17820,P5,19,186
17821,P3,0,0
17822,P4,1,9
17823,P5,23,209
17824,P3,0,0
17825,P4,0,0
17826,P5,0,0
17827,P3,0,0
17828,P4,0,0
17829,P5,17,17
17830,P3,0,0
17831,P4,0,0
17832,P5,16,33
17833,P3,0,0
17834,P4,0,0
17835,P5,16,49
17836,P3,0,0
17837,P4,0,0
17838,P5,16,65
17839,P3,0,0
17840,P4,0,0
17841,P5,16,81
17842,P3,0,0
17843,P4,0,0
17844,P5,16,97
17845,P3,0,0
17846,P4,0,0
17847,P5,17,114
17848,P3,0,0
17849,P4,0,0
17850,P5,16,130
17851,P3,0,0
17852,P4,0,0
17853,P5,16,146
17854,P3,0,0
17855,P4,0,0
17856,P5,17,163
17857,P3,0,0
17858,P4,0,0
17859,P5,16,179
17860,P3,0,0
17861,P4,0,0
17862,P5,16,195
17863,P3,0,0
17864,P4,0,0
17865,P5,16,211
17866,P3,0,0
17867,P4,0,0
17868,P5,16,227
17869,P3,0,0
17870,P4,0,0
17871,P5,17,244
17872,P3,0,0
17873,P4,0,0
17874,P5,16,260
17875,P3,0,0
17876,P4,0,0
17877,P5,16,276
17878,P3,0,0
17879,P4,0,0
17880,P5,17,293
17881,P3,0,0
17882,P4,0,0
17883,P5,16,309
17884,P3,0,0
17885,P4,0,0
17886,P5,16,325
17887,P3,0,0
17888,P4,0,0
17889,P5,16,341
17890,P3,0,0
17891,P4,0,0
17892,P5,17,358
17893,P3,0,0
17894,P4,0,0
17895,P5,0,0
17896,P3,15,15
17897,P4,23,23
17898,P5,31,31
17899,P3,12,27
17900,P4,24,47
17901,P5,31,62
17902,P3,10,37
17903,P4,27,74
17904,P5,35,97
17905,P3,12,49
17906,P4,27,101
17907,P5,25,122
17908,P3,13,62
17909,P4,26,127
17910,P5,33,155
17911,P3,15,77
17912,P4,22,149
17913,P5,27,182
17914,P3,19,96
17915,P4,24,173
17916,P5,30,212
17917,P3,14,110
17918,P4,27,200
17919,P5,27,239
17920,P3,12,122
17921,P4,22,222
17922,P5,32,271
17923,P3,18,140
17924,P4,18,240
17925,P5,39,310
17926,P3,13,153
17927,P4,18,258
17928,P5,33,343
17929,P3,15,168
17930,P4,37,295
17931,P5,32,375
17932,P3,16,184
17933,P4,12,307
17934,P5,26,401
17935,P3,18,202
17936,P4,29,336
17937,P5,32,433
17938,P3,11,213
17939,P4,18,354
17940,P5,28,461
17941,P3,15,228
17942,P4,23,377
17943,P5,33,494
17944,P3,19,247
17945,P4,18,395
17946,P5,33,527
17947,P3,8,255
17948,P4,30,425
17949,P5,34,561
17950,P3,9,264
17951,P4,32,457
17952,P5,37,598
17953,P3,9,273
17954,P4,26,483
17955,P5,28,626
17956,P3,18,291
17957,P4,17,500
17958,P5,35,661
17959,P3,12,303
17960,P4,34,534
17961,P5,26,687
17962,P3,12,315
17963,P4,23,557
17964,P5,35,722
17965,P3,18,333
17966,P4,22,579
17967,P5,29,751
17968,P3,15,348
17969,P4,27,606
17970,P5,31,782
17971,P3,13,361
17972,P4,27,633
17973,P5,28,810
17974,P3,18,379
17975,P4,23,656
17976,P5,33,843
17977,P3,10,389
17978,P4,16,672
17979,P5,32,875
17980,P3,13,402
17981,P4,21,693
17982,P5,33,908
17983,P3,16,418
17984,P4,30,723
17985,P5,29,937
17986,P3,13,431
17987,P4,25,748
17988,P5,30,967
17989,P3,0,0
17990,P4,0,0
17991,P5,0,0
17992,P3,5,5
17993,P4,23,23
17994,P5,18,18
17995,P3,2,7
17996,P4,29,52
17997,P5,20,38
17998,P3,9,16
17999,P4,26,78
18000,P5,22,60
18001,P3,7,23
18002,P4,26,104
18003,P5,20,80
18004,P3,6,29
18005,P4,29,133
18006,P5,10,90
18007,P3,3,32
18008,P4,29,162
18009,P5,19,109
18010,P3,5,37
18011,P4,30,192
18012,P5,23,132
18013,P3,5,42
18014,P4,26,218
18015,P5,22,154
18016,P3,0,0
18017,P4,0,0
18018,P5,0,0
18019,P3,0,0
18020,P4,0,0
18021,P5,18,18
18022,P3,0,0
18023,P4,0,0
18024,P5,19,37
18025,P3,0,0
18026,P4,0,0
18027,P5,17,54
18028,P3,0,0
18029,P4,0,0
18030,P5,17,71
18031,P3,0,0
18032,P4,0,0
18033,P5,16,87
18034,P3,0,0
18035,P4,0,0
18036,P5,19,106
18037,P3,1,1
18038,P4,0,0
18039,P5,17,123
18040,P3,0,0
18041,P4,0,0
18042,P5,0,0
18043,P3,0,0
18044,P4,27,27
18045,P5,0,0
18046,P3,0,0
18047,P4,28,55
18048,P5,1,1
18049,P3,1,1
18050,P4,25,80
18051,P5,0,1
18052,P3,0,1
18053,P4,23,103
18054,P5,1,2
18055,P3,0,1
18056,P4,28,131
18057,P5,1,3
18058,P3,0,1
18059,P4,19,150
18060,P5,0,3
18061,P3,0,1
18062,P4,27,177
18063,P5,0,3
18064,P3,0,1
18065,P4,32,209
18066,P5,1,4
18067,P3,0,1
18068,P4,29,238
18069,P5,1,5
18070,P3,0,1
18071,P4,19,257
18072,P5,0,5
18073,P3,0,1
18074,P4,36,293
18075,P5,1,6
18076,P3,0,1
18077,P4,24,317
18078,P5,0,6
18079,P3,0,1
18080,P4,28,345
18081,P5,2,8
18082,P3,0,1
18083,P4,25,370
18084,P5,0,8
18085,P3,0,1
18086,P4,28,398
18087,P5,0,8
18088,P3,0,1
18089,P4,23,421
18090,P5,0,8
18091,P3,0,1
18092,P4,23,444
18093,P5,0,8
18094,P3,0,1
18095,P4,21,465
18096,P5,2,10
18097,P3,0,1
18098,P4,30,495
18099,P5,1,11
18100,P3,0,1
18101,P4,30,525
18102,P5,0,11
18103,P3,0,1
18104,P4,24,549
18105,P5,1,12
18106,P3,0,1
18107,P4,21,570
18108,P5,0,12
18109,P3,0,1
18110,P4,20,590
18111,P5,1,13
18112,P3,0,1
18113,P4,28,618
18114,P5,1,14
18115,P3,0,1
18116,P4,27,645
18117,P5,0,14
18118,P3,0,1
18119,P4,21,666
18120,P5,0,14
18121,P3,0,1
18122,P4,24,690
18123,P5,0,14
18124,P3,0,1
18125,P4,27,717
18126,P5,3,17
18127,P3,0,1
18128,P4,27,744
18129,P5,1,18
18130,P3,0,1
18131,P4,24,768
18132,P5,3,21
18133,P3,0,1
18134,P4,30,798
18135,P5,0,21
18136,P3,0,1
18137,P4,28,826
18138,P5,2,23
18139,P3,0,1
18140,P4,29,855
18141,P5,0,23
18142,P3,0,0
18143,P4,0,0
18144,P5,0,0
18145,P3,0,0
18146,P4,2,2
18147,P5,46,46
18148,P3,0,0
18149,P4,0,2
18150,P5,33,79
18151,P3,0,0
18152,P4,3,5
18153,P5,31,110
18154,P3,0,0
18155,P4,0,5
18156,P5,38,148
18157,P3,0,0
18158,P4,0,5
18159,P5,42,190
18160,P3,0,0
18161,P4,1,6
18162,P5,35,225
18163,P3,0,0
18164,P4,0,6
18165,P5,33,258
18166,P3,0,0
18167,P4,1,7
18168,P5,40,298
18169,P3,0,0
18170,P4,2,9
18171,P5,41,339
18172,P3,0,0
18173,P4,0,9
18174,P5,43,382
18175,P3,0,0
18176,P4,1,10
18177,P5,33,415
18178,P3,0,0
18179,P4,0,10
18180,P5,40,455
18181,P3,0,0
18182,P4,6,16
18183,P5,42,497
18184,P3,0,0
18185,P4,0,16
18186,P5,25,522
18187,P3,0,0
18188,P4,0,16
18189,P5,31,553
18190,P3,0,0
18191,P4,1,17
18192,P5,37,590
18193,P3,0,0
18194,P4,2,19
18195,P5,38,628
18196,P3,0,0
18197,P4,1,20
18198,P5,41,669
18199,P3,0,0
18200,P4,0,20
18201,P5,36,705
18202,P3,0,0
18203,P4,0,20
18204,P5,43,748
18205,P3,0,0
18206,P4,0,20
18207,P5,40,788
18208,P3,0,0
18209,P4,0,20
18210,P5,28,816
18211,P3,0,0
18212,P4,0,20
18213,P5,31,847
18214,P3,0,0
18215,P4,2,22
18216,P5,37,884
18217,P3,0,0
18218,P4,0,22
18219,P5,41,925
18220,P3,0,0
18221,P4,2,24
18222,P5,40,965
18223,P3,0,0
18224,P4,1,25
18225,P5,41,1006
18226,P3,0,0
18227,P4,1,26
18228,P5,42,1048
18229,P3,0,0
18230,P4,0,0
18231,P5,0,0
18232,P3,0,0
18233,P4,4,4
18234,P5,14,14
18235,P3,0,0
18236,P4,4,8
18237,P5,14,28
18238,P3,0,0
18239,P4,4,12
18240,P5,12,40
18241,P3,0,0
18242,P4,4,16
18243,P5,12,52
18244,P3,0,0
18245,P4,0,0
18246,P5,0,0
18247,P3,23,23
18248,P4,29,29
18249,P5,1,1
18250,P3,36,59
18251,P4,30,59
18252,P5,0,1
18253,P3,39,98
18254,P4,41,100
18255,P5,3,4
18256,P3,34,132
18257,P4,39,139
18258,P5,2,6
18259,P3,29,161
18260,P4,46,185
18261,P5,3,9
18262,P3,50,211
18263,P4,34,219
18264,P5,2,11
18265,P3,51,262
18266,P4,27,246
18267,P5,0,11
18268,P3,55,317
18269,P4,33,279
18270,P5,1,12
18271,P3,42,359
18272,P4,29,308
18273,P5,0,12
18274,P3,55,414
18275,P4,30,338
18276,P5,2,14
18277,P3,44,458
18278,P4,39,377
18279,P5,2,16
18280,P3,50,508
18281,P4,34,411
18282,P5,1,17
18283,P3,46,554
18284,P4,31,442
18285,P5,2,19
18286,P3,0,0
18287,P4,0,0
18288,P5,0,0
18289,P3,0,0
18290,P4,51,51
18291,P5,0,0
18292,P3,0,0
18293,P4,49,100
18294,P5,0,0
18295,P3,0,0
18296,P4,53,153
18297,P5,0,0
18298,P3,0,0
18299,P4,60,213
18300,P5,0,0
18301,P3,0,0
18302,P4,58,271
18303,P5,0,0
18304,P3,0,0
18305,P4,61,332
18306,P5,0,0
18307,P3,0,0
18308,P4,58,390
18309,P5,0,0
18310,P3,0,0
18311,P4,45,435
18312,P5,0,0
18313,P3,0,0
18314,P4,57,492
18315,P5,0,0
18316,P3,0,0
18317,P4,62,554
18318,P5,0,0
18319,P3,0,0
18320,P4,60,614
18321,P5,0,0
18322,P3,0,0
18323,P4,61,675
18324,P5,0,0
18325,P3,0,0
18326,P4,52,727
18327,P5,0,0
18328,P3,0,0
18329,P4,65,792
18330,P5,0,0
18331,P3,0,0
18332,P4,58,850
18333,P5,0,0
18334,P3,0,0
18335,P4,68,918
18336,P5,0,0
18337,P3,0,0
18338,P4,69,987
18339,P5,0,0
18340,P3,0,0
18341,P4,62,1049
18342,P5,0,0
18343,P3,0,0
18344,P4,56,1105
18345,P5,0,0
18346,P3,0,0
18347,P4,65,1170
18348,P5,0,0
18349,P3,0,0
18350,P4,55,1225
18351,P5,0,0
18352,P3,0,0
18353,P4,58,1283
18354,P5,0,0
18355,P3,0,0
18356,P4,61,1344
18357,P5,0,0
18358,P3,0,0
18359,P4,60,1404
18360,P5,0,0
18361,P3,0,0
18362,P4,58,1462
18363,P5,0,0
18364,P3,0,0
18365,P4,63,1525
18366,P5,0,0
18367,P3,0,0
18368,P4,51,1576
18369,P5,0,0
18370,P3,0,0
18371,P4,59,1635
18372,P5,0,0
18373,P3,0,0
18374,P4,51,1686
18375,P5,0,0
18376,P3,0,0
18377,P4,61,1747
18378,P5,0,0
18379,P3,0,0
18380,P4,54,1801
18381,P5,0,0
18382,P3,0,0
18383,P4,55,1856
18384,P5,0,0
18385,P3,0,0
